x,y,t,ELEV,DEWP,STP,TEMP
121.9166666,48.7666666,109,739.0,-4.67,923.6,10.0
119.9333333,47.1666666,109,997.0,0.0,896.6,6.06
116.9666666,45.5166666,109,840.0,0.61,915.9,3.28
101.0666666,41.95,109,941.0,-6.5,902.0,17.17
102.3666666,41.3666666,109,960.0,-6.0,999.9,18.06
104.5,40.75,109,1329.0,1.94,861.3,17.67
112.0,43.65,109,966.0,4.94,899.7,7.61
114.15,44.6166666,109,1183.0,0.72,999.9,4.67
110.1333333,42.5333333,109,1223.0,6.06,872.1,8.0
115.0,44.0166666,109,1147.7,2.11,879.9,7.33
106.3833333,41.45,109,1510.0,0.39,843.1,13.44
112.9,42.4,109,1152.0,6.11,878.8,12.61
108.5166666,41.5666666,109,1290.0,6.67,865.3,12.11
110.4333333,41.7,109,1377.0,6.89,999.9,11.11
114.0,41.9,109,1484.0,6.22,844.7,13.17
111.824103,40.851422,109,1083.86,7.22,878.7,15.5
113.0666666,41.0333333,109,1416.0,4.56,999.9,16.33
105.75,39.7833333,109,1143.0,3.89,891.4,18.67
107.4,40.7666666,109,1041.0,8.72,890.8,15.11
107.9833333,39.1,109,1381.0,8.56,855.5,11.56
109.9833333,39.8333333,109,1459.0,7.78,846.9,11.78
117.6,44.5833333,109,997.0,3.33,896.1,9.22
120.9,44.5666666,109,266.0,5.5,975.6,19.56
119.4,43.9833333,109,485.0,3.94,950.0,18.44
116.1166666,43.95,109,1004.0,3.0,895.2,10.11
118.0333333,43.6333333,109,825.4,2.44,999.9,16.67
122.2666666,43.6,109,180.0,6.5,985.3,20.06
116.4666666,42.1833333,109,1247.0,2.89,869.0,16.11
118.8333333,42.3,109,567.0,3.22,931.5,21.83
120.7,42.3333333,109,401.0,4.39,960.8,21.17
121.7,50.45,110,733.0,-15.78,938.2,0.72
123.7166666,49.2,110,288.0,-10.67,989.9,5.78
116.8166666,48.6833333,110,556.7,-12.44,959.6,5.72
121.9166666,48.7666666,110,739.0,-14.94,937.6,4.67
119.9333333,47.1666666,110,997.0,-8.61,908.0,4.5
116.9666666,45.5166666,110,840.0,-0.28,925.8,7.56
101.0666666,41.95,110,941.0,-6.06,904.1,18.17
102.3666666,41.3666666,110,960.0,-3.39,999.9,16.89
104.5,40.75,110,1329.0,3.89,863.7,14.89
112.0,43.65,110,966.0,-1.72,907.9,8.67
114.15,44.6166666,110,1183.0,-2.89,999.9,5.11
110.1333333,42.5333333,110,1223.0,3.17,877.7,7.83
115.0,44.0166666,110,1147.7,-0.61,888.6,5.94
106.3833333,41.45,110,1510.0,2.17,845.4,13.22
112.9,42.4,110,1152.0,4.72,885.9,7.72
108.5166666,41.5666666,110,1290.0,5.17,869.0,11.06
110.4333333,41.7,110,1377.0,4.44,999.9,7.94
114.0,41.9,110,1484.0,4.61,850.3,6.78
111.824103,40.851422,110,1083.86,6.67,882.8,15.0
113.0666666,41.0333333,110,1416.0,4.94,999.9,9.44
105.75,39.7833333,110,1143.0,4.89,894.7,16.22
107.4,40.7666666,110,1041.0,6.83,894.3,13.78
107.9833333,39.1,110,1381.0,7.78,857.5,14.83
109.9833333,39.8333333,110,1459.0,7.33,849.6,13.06
117.6,44.5833333,110,997.0,-0.28,906.6,5.5
120.9,44.5666666,110,266.0,-3.11,992.2,10.28
119.4,43.9833333,110,485.0,0.17,965.6,7.72
116.1166666,43.95,110,1004.0,-0.78,904.9,7.5
118.0333333,43.6333333,110,825.4,2.06,999.9,5.72
122.2666666,43.6,110,180.0,0.39,1001.0,9.33
116.4666666,42.1833333,110,1247.0,1.44,877.0,5.39
118.8333333,42.3,110,567.0,3.17,944.8,6.5
120.7,42.3333333,110,401.0,2.67,973.4,7.78
121.7,50.45,111,733.0,-12.72,938.9,6.44
123.7166666,49.2,111,288.0,-9.17,990.5,10.78
116.8166666,48.6833333,111,556.7,-9.39,960.4,8.72
121.9166666,48.7666666,111,739.0,-12.06,939.3,10.17
119.9333333,47.1666666,111,997.0,-8.22,911.4,5.44
116.9666666,45.5166666,111,840.0,-4.39,927.9,8.0
101.0666666,41.95,111,941.0,4.44,913.6,12.56
102.3666666,41.3666666,111,960.0,3.33,999.9,10.83
104.5,40.75,111,1329.0,0.94,870.3,11.11
112.0,43.65,111,966.0,-0.11,909.9,6.56
114.15,44.6166666,111,1183.0,-0.72,999.9,2.72
110.1333333,42.5333333,111,1223.0,0.44,881.5,6.94
115.0,44.0166666,111,1147.7,-2.61,890.2,5.28
106.3833333,41.45,111,1510.0,0.44,852.1,6.44
112.9,42.4,111,1152.0,4.61,887.6,8.94
108.5166666,41.5666666,111,1290.0,3.22,874.1,9.39
110.4333333,41.7,111,1377.0,2.28,999.9,7.72
114.0,41.9,111,1484.0,3.89,852.4,6.89
111.824103,40.851422,111,1083.86,4.72,886.0,14.0
113.0666666,41.0333333,111,1416.0,4.61,999.9,7.89
105.75,39.7833333,111,1143.0,3.39,900.4,15.39
107.4,40.7666666,111,1041.0,3.83,899.5,12.61
107.9833333,39.1,111,1381.0,6.44,861.5,14.0
109.9833333,39.8333333,111,1459.0,5.94,853.4,12.61
117.6,44.5833333,111,997.0,-8.61,908.8,7.72
120.9,44.5666666,111,266.0,-10.28,994.0,13.67
119.4,43.9833333,111,485.0,-9.17,967.9,12.06
116.1166666,43.95,111,1004.0,-6.06,906.8,7.39
118.0333333,43.6333333,111,825.4,-5.83,999.9,8.28
122.2666666,43.6,111,180.0,-7.67,1001.8,14.06
116.4666666,42.1833333,111,1247.0,-5.39,879.5,6.61
118.8333333,42.3,111,567.0,-4.61,946.6,9.94
120.7,42.3333333,111,401.0,-3.11,974.9,11.94
121.7,50.45,112,733.0,-13.89,933.9,8.11
123.7166666,49.2,112,288.0,-8.94,984.9,13.67
116.8166666,48.6833333,112,556.7,-7.0,956.5,12.28
121.9166666,48.7666666,112,739.0,-11.67,935.5,12.0
119.9333333,47.1666666,112,997.0,-8.17,908.9,6.22
116.9666666,45.5166666,112,840.0,-1.72,927.2,8.33
101.0666666,41.95,112,941.0,-1.39,916.7,14.78
102.3666666,41.3666666,112,960.0,-3.06,999.9,12.72
104.5,40.75,112,1329.0,-6.39,875.0,10.06
112.0,43.65,112,966.0,-1.0,914.6,6.56
114.15,44.6166666,112,1183.0,-1.94,999.9,5.22
110.1333333,42.5333333,112,1223.0,-2.28,885.9,5.78
115.0,44.0166666,112,1147.7,-0.94,893.3,5.56
106.3833333,41.45,112,1510.0,-7.67,855.5,7.39
112.9,42.4,112,1152.0,0.11,893.1,4.72
108.5166666,41.5666666,112,1290.0,-3.22,878.3,8.17
110.4333333,41.7,112,1377.0,-2.33,999.9,5.39
114.0,41.9,112,1484.0,-0.61,856.5,2.89
111.824103,40.851422,112,1083.86,-1.22,891.6,8.28
113.0666666,41.0333333,112,1416.0,-1.94,999.9,5.06
105.75,39.7833333,112,1143.0,-2.39,906.6,12.89
107.4,40.7666666,112,1041.0,-3.94,904.8,11.17
107.9833333,39.1,112,1381.0,-2.39,867.0,11.33
109.9833333,39.8333333,112,1459.0,-1.33,857.8,8.78
117.6,44.5833333,112,997.0,-6.22,908.7,5.5
120.9,44.5666666,112,266.0,-8.17,990.3,12.83
119.4,43.9833333,112,485.0,-5.39,965.4,10.56
116.1166666,43.95,112,1004.0,-2.5,908.8,6.33
118.0333333,43.6333333,112,825.4,-5.22,999.9,8.33
122.2666666,43.6,112,180.0,-3.5,998.8,13.28
116.4666666,42.1833333,112,1247.0,-2.44,881.0,3.5
118.8333333,42.3,112,567.0,-4.78,945.5,9.78
120.7,42.3333333,112,401.0,-4.44,972.8,11.89
121.7,50.45,113,733.0,-9.22,925.0,9.33
123.7166666,49.2,113,288.0,-6.06,975.5,15.39
116.8166666,48.6833333,113,556.7,-6.94,946.8,15.94
121.9166666,48.7666666,113,739.0,-7.5,926.9,12.56
119.9333333,47.1666666,113,997.0,-7.5,902.0,10.0
116.9666666,45.5166666,113,840.0,-3.0,921.9,12.0
101.0666666,41.95,113,941.0,-2.61,911.7,17.17
102.3666666,41.3666666,113,960.0,-1.56,999.9,16.28
104.5,40.75,113,1329.0,-9.94,872.4,11.17
112.0,43.65,113,966.0,-2.11,910.9,9.89
114.15,44.6166666,113,1183.0,-2.56,999.9,8.78
110.1333333,42.5333333,113,1223.0,-4.61,882.5,8.67
115.0,44.0166666,113,1147.7,-2.89,890.6,9.5
106.3833333,41.45,113,1510.0,-10.0,852.2,9.61
112.9,42.4,113,1152.0,-3.0,890.6,9.33
108.5166666,41.5666666,113,1290.0,-3.06,875.7,9.28
110.4333333,41.7,113,1377.0,-3.0,999.9,8.22
114.0,41.9,113,1484.0,-6.11,855.2,7.28
111.824103,40.851422,113,1083.86,-1.72,890.2,9.61
113.0666666,41.0333333,113,1416.0,-4.61,999.9,7.28
105.75,39.7833333,113,1143.0,-4.17,903.3,13.33
107.4,40.7666666,113,1041.0,-2.61,902.2,10.39
107.9833333,39.1,113,1381.0,-3.22,866.1,10.06
109.9833333,39.8333333,113,1459.0,-1.67,857.4,7.94
117.6,44.5833333,113,997.0,-5.22,905.2,11.33
120.9,44.5666666,113,266.0,-6.44,984.2,18.33
119.4,43.9833333,113,485.0,-4.78,960.9,15.67
116.1166666,43.95,113,1004.0,-3.67,906.0,10.06
118.0333333,43.6333333,113,825.4,-6.83,999.9,12.28
122.2666666,43.6,113,180.0,-5.39,994.4,16.89
116.4666666,42.1833333,113,1247.0,-6.33,879.7,8.17
118.8333333,42.3,113,567.0,-5.89,942.4,13.67
120.7,42.3333333,113,401.0,-6.17,970.1,14.39
121.7,50.45,114,733.0,-5.17,920.5,12.83
123.7166666,49.2,114,288.0,-4.17,969.7,17.61
116.8166666,48.6833333,114,556.7,-5.22,940.9,16.89
121.9166666,48.7666666,114,739.0,-5.5,919.0,16.06
119.9333333,47.1666666,114,997.0,-5.94,894.3,13.67
116.9666666,45.5166666,114,840.0,-3.5,914.0,14.22
101.0666666,41.95,114,941.0,-6.0,906.1,20.56
102.3666666,41.3666666,114,960.0,-6.39,999.9,20.06
104.5,40.75,114,1329.0,-6.94,866.9,15.28
112.0,43.65,114,966.0,-5.56,901.6,14.5
114.15,44.6166666,114,1183.0,-4.0,999.9,11.78
110.1333333,42.5333333,114,1223.0,-5.89,874.3,15.17
115.0,44.0166666,114,1147.7,-4.17,882.7,12.39
106.3833333,41.45,114,1510.0,-7.5,847.5,13.78
112.9,42.4,114,1152.0,-5.94,882.4,14.06
108.5166666,41.5666666,114,1290.0,-3.67,869.1,15.22
110.4333333,41.7,114,1377.0,-5.44,999.9,13.83
114.0,41.9,114,1484.0,-6.78,848.6,11.61
111.824103,40.851422,114,1083.86,-0.28,884.2,12.72
113.0666666,41.0333333,114,1416.0,-4.83,999.9,12.83
105.75,39.7833333,114,1143.0,-6.22,898.0,17.28
107.4,40.7666666,114,1041.0,-3.33,895.6,14.5
107.9833333,39.1,114,1381.0,-4.0,861.4,12.83
109.9833333,39.8333333,114,1459.0,-5.0,852.5,13.06
117.6,44.5833333,114,997.0,-5.78,897.1,13.61
120.9,44.5666666,114,266.0,-5.5,975.4,20.5
119.4,43.9833333,114,485.0,-4.17,952.4,17.78
116.1166666,43.95,114,1004.0,-4.94,897.8,13.33
118.0333333,43.6333333,114,825.4,-7.28,999.9,15.17
122.2666666,43.6,114,180.0,-2.61,986.7,19.44
116.4666666,42.1833333,114,1247.0,-5.11,873.2,10.89
118.8333333,42.3,114,567.0,-4.28,935.0,17.72
120.7,42.3333333,114,401.0,-6.06,963.1,19.22
121.7,50.45,115,733.0,-15.94,928.3,3.22
123.7166666,49.2,115,288.0,-12.5,978.9,7.22
116.8166666,48.6833333,115,556.7,-10.56,950.5,11.67
121.9166666,48.7666666,115,739.0,-14.78,928.3,7.67
119.9333333,47.1666666,115,997.0,-11.39,901.2,5.44
116.9666666,45.5166666,115,840.0,-11.11,921.2,8.89
101.0666666,41.95,115,941.0,-13.11,909.0,21.44
102.3666666,41.3666666,115,960.0,-12.39,999.9,21.33
104.5,40.75,115,1329.0,-9.78,869.7,17.44
112.0,43.65,115,966.0,-8.72,908.2,14.33
114.15,44.6166666,115,1183.0,-10.0,999.9,10.17
110.1333333,42.5333333,115,1223.0,-9.17,880.0,15.17
115.0,44.0166666,115,1147.7,-12.17,888.3,10.06
106.3833333,41.45,115,1510.0,-9.94,851.0,15.94
112.9,42.4,115,1152.0,-8.5,888.0,13.22
108.5166666,41.5666666,115,1290.0,-6.28,872.9,17.5
110.4333333,41.7,115,1377.0,-8.5,999.9,15.33
114.0,41.9,115,1484.0,-13.06,853.0,10.56
111.824103,40.851422,115,1083.86,-6.17,886.7,17.0
113.0666666,41.0333333,115,1416.0,-9.28,999.9,13.44
105.75,39.7833333,115,1143.0,-9.94,900.6,18.89
107.4,40.7666666,115,1041.0,-3.44,898.5,17.78
107.9833333,39.1,115,1381.0,-5.61,863.2,15.83
109.9833333,39.8333333,115,1459.0,-6.67,854.9,17.5
117.6,44.5833333,115,997.0,-11.22,903.0,6.28
120.9,44.5666666,115,266.0,-7.11,983.8,12.22
119.4,43.9833333,115,485.0,-2.06,957.7,12.67
116.1166666,43.95,115,1004.0,-12.56,903.9,9.11
118.0333333,43.6333333,115,825.4,-11.17,999.9,11.28
122.2666666,43.6,115,180.0,-4.06,993.0,10.89
116.4666666,42.1833333,115,1247.0,-11.67,876.6,9.39
118.8333333,42.3,115,567.0,-1.0,938.3,14.17
120.7,42.3333333,115,401.0,-2.0,966.5,13.06
121.7,50.45,116,733.0,-6.5,921.4,10.28
123.7166666,49.2,116,288.0,-7.78,971.6,13.89
116.8166666,48.6833333,116,556.7,-1.28,939.8,16.83
121.9166666,48.7666666,116,739.0,-4.0,921.2,11.94
119.9333333,47.1666666,116,997.0,-7.17,893.3,13.28
116.9666666,45.5166666,116,840.0,-8.44,912.5,19.72
101.0666666,41.95,116,941.0,-8.39,904.3,22.06
102.3666666,41.3666666,116,960.0,-9.83,999.9,23.72
104.5,40.75,116,1329.0,-10.11,867.0,19.28
112.0,43.65,116,966.0,-8.67,902.8,19.11
114.15,44.6166666,116,1183.0,-9.33,999.9,16.61
110.1333333,42.5333333,116,1223.0,-14.28,876.8,19.33
115.0,44.0166666,116,1147.7,-10.89,883.7,16.94
106.3833333,41.45,116,1510.0,-12.72,848.2,18.61
112.9,42.4,116,1152.0,-13.11,885.0,19.11
108.5166666,41.5666666,116,1290.0,-5.28,871.4,18.06
110.4333333,41.7,116,1377.0,-11.0,999.9,18.22
114.0,41.9,116,1484.0,-17.44,852.0,15.39
111.824103,40.851422,116,1083.86,-6.67,886.7,17.44
113.0666666,41.0333333,116,1416.0,-13.94,999.9,16.17
105.75,39.7833333,116,1143.0,-11.17,897.7,20.28
107.4,40.7666666,116,1041.0,-4.17,896.8,18.83
107.9833333,39.1,116,1381.0,-5.83,862.8,17.61
109.9833333,39.8333333,116,1459.0,-6.78,855.0,19.06
117.6,44.5833333,116,997.0,-13.61,897.3,19.28
120.9,44.5666666,116,266.0,-11.67,975.4,21.39
119.4,43.9833333,116,485.0,-10.06,953.1,20.89
116.1166666,43.95,116,1004.0,-13.5,898.9,17.72
118.0333333,43.6333333,116,825.4,-17.61,999.9,20.11
122.2666666,43.6,116,180.0,-8.0,988.0,18.67
116.4666666,42.1833333,116,1247.0,-13.11,876.1,13.28
118.8333333,42.3,116,567.0,-8.56,937.2,19.56
120.7,42.3333333,116,401.0,-10.39,965.8,19.33
121.7,50.45,117,733.0,-7.39,920.4,11.06
123.7166666,49.2,117,288.0,-6.17,970.1,15.0
116.8166666,48.6833333,117,556.7,-0.5,942.2,12.56
121.9166666,48.7666666,117,739.0,-0.72,918.7,12.67
119.9333333,47.1666666,117,997.0,-2.28,891.8,10.78
116.9666666,45.5166666,117,840.0,0.61,908.4,17.17
101.0666666,41.95,117,941.0,-12.17,904.9,19.0
102.3666666,41.3666666,117,960.0,-9.94,999.9,20.78
104.5,40.75,117,1329.0,-7.11,863.6,21.28
112.0,43.65,117,966.0,-5.83,896.2,22.22
114.15,44.6166666,117,1183.0,-6.0,999.9,18.11
110.1333333,42.5333333,117,1223.0,-9.83,871.4,21.17
115.0,44.0166666,117,1147.7,-5.61,876.4,19.72
106.3833333,41.45,117,1510.0,-6.39,844.5,18.61
112.9,42.4,117,1152.0,-6.0,878.6,22.44
108.5166666,41.5666666,117,1290.0,-3.78,866.1,19.83
110.4333333,41.7,117,1377.0,-8.56,999.9,20.39
114.0,41.9,117,1484.0,-6.33,846.0,20.11
111.824103,40.851422,117,1083.86,-0.72,881.1,19.94
113.0666666,41.0333333,117,1416.0,-5.61,999.9,20.11
105.75,39.7833333,117,1143.0,-7.94,894.3,23.0
107.4,40.7666666,117,1041.0,-0.72,891.4,20.94
107.9833333,39.1,117,1381.0,0.83,858.1,18.56
109.9833333,39.8333333,117,1459.0,-0.61,850.2,18.83
117.6,44.5833333,117,997.0,-5.78,890.8,20.44
120.9,44.5666666,117,266.0,-3.11,969.4,21.83
119.4,43.9833333,117,485.0,-3.44,945.0,22.67
116.1166666,43.95,117,1004.0,-7.33,891.3,21.89
118.0333333,43.6333333,117,825.4,-12.67,999.9,26.5
122.2666666,43.6,117,180.0,3.5,979.8,23.17
116.4666666,42.1833333,117,1247.0,-5.67,869.3,20.33
118.8333333,42.3,117,567.0,-1.44,928.8,25.67
120.7,42.3333333,117,401.0,0.67,956.1,25.72
121.7,50.45,118,733.0,-11.56,924.5,1.78
123.7166666,49.2,118,288.0,-6.61,974.8,7.78
116.8166666,48.6833333,118,556.7,-7.33,947.4,8.33
121.9166666,48.7666666,118,739.0,-4.39,924.1,4.5
119.9333333,47.1666666,118,997.0,-7.11,896.6,3.78
116.9666666,45.5166666,118,840.0,-5.44,917.1,7.83
101.0666666,41.95,118,941.0,-7.11,905.8,17.72
102.3666666,41.3666666,118,960.0,-8.33,999.9,19.17
104.5,40.75,118,1329.0,-9.61,865.7,17.06
112.0,43.65,118,966.0,-3.61,903.1,11.78
114.15,44.6166666,118,1183.0,-4.39,999.9,8.39
110.1333333,42.5333333,118,1223.0,-5.28,874.6,12.33
115.0,44.0166666,118,1147.7,-2.94,882.9,8.89
106.3833333,41.45,118,1510.0,-9.44,846.1,13.5
112.9,42.4,118,1152.0,-4.61,882.8,11.39
108.5166666,41.5666666,118,1290.0,-5.89,867.9,15.17
110.4333333,41.7,118,1377.0,-4.78,999.9,12.78
114.0,41.9,118,1484.0,-4.33,847.7,9.67
111.824103,40.851422,118,1083.86,-3.33,881.9,15.33
113.0666666,41.0333333,118,1416.0,-5.28,999.9,13.22
105.75,39.7833333,118,1143.0,-13.33,895.9,19.06
107.4,40.7666666,118,1041.0,-6.28,893.9,16.67
107.9833333,39.1,118,1381.0,-6.78,859.1,15.33
109.9833333,39.8333333,118,1459.0,-4.28,850.2,15.89
117.6,44.5833333,118,997.0,-4.44,898.5,5.94
120.9,44.5666666,118,266.0,-1.06,978.1,13.78
119.4,43.9833333,118,485.0,-1.89,952.5,13.67
116.1166666,43.95,118,1004.0,-3.67,898.7,8.39
118.0333333,43.6333333,118,825.4,-3.11,999.9,11.17
122.2666666,43.6,118,180.0,2.11,987.0,16.06
116.4666666,42.1833333,118,1247.0,-2.61,870.9,11.72
118.8333333,42.3,118,567.0,0.06,932.7,17.94
120.7,42.3333333,118,401.0,1.33,960.3,20.28
121.7,50.45,119,733.0,-11.61,932.0,0.67
123.7166666,49.2,119,288.0,-7.61,983.2,8.5
116.8166666,48.6833333,119,556.7,-11.22,952.0,8.61
121.9166666,48.7666666,119,739.0,-10.44,930.3,6.17
119.9333333,47.1666666,119,997.0,-12.17,902.2,3.39
116.9666666,45.5166666,119,840.0,-3.61,921.3,3.94
101.0666666,41.95,119,941.0,-4.28,909.6,13.89
102.3666666,41.3666666,119,960.0,-2.78,999.9,13.78
104.5,40.75,119,1329.0,-1.67,868.1,13.39
112.0,43.65,119,966.0,-2.61,905.0,9.44
114.15,44.6166666,119,1183.0,-3.5,999.9,3.61
110.1333333,42.5333333,119,1223.0,-4.22,877.8,9.56
115.0,44.0166666,119,1147.7,-1.67,884.6,4.44
106.3833333,41.45,119,1510.0,-1.94,849.2,9.11
112.9,42.4,119,1152.0,-3.5,884.3,10.78
108.5166666,41.5666666,119,1290.0,-1.89,870.8,11.67
110.4333333,41.7,119,1377.0,-5.11,999.9,11.94
114.0,41.9,119,1484.0,-4.39,849.4,9.33
111.824103,40.851422,119,1083.86,-2.89,884.0,15.5
113.0666666,41.0333333,119,1416.0,-4.28,999.9,12.94
105.75,39.7833333,119,1143.0,-2.72,898.9,18.11
107.4,40.7666666,119,1041.0,-1.5,897.2,15.61
107.9833333,39.1,119,1381.0,-1.33,861.0,15.22
109.9833333,39.8333333,119,1459.0,-3.17,852.4,14.89
117.6,44.5833333,119,997.0,-1.83,901.7,4.5
120.9,44.5666666,119,266.0,-2.56,985.1,13.5
119.4,43.9833333,119,485.0,-1.67,958.9,11.72
116.1166666,43.95,119,1004.0,-2.11,899.7,7.67
118.0333333,43.6333333,119,825.4,-1.78,999.9,9.78
122.2666666,43.6,119,180.0,-4.17,994.4,15.89
116.4666666,42.1833333,119,1247.0,-2.39,873.5,10.94
118.8333333,42.3,119,567.0,2.72,937.4,13.0
120.7,42.3333333,119,401.0,-4.72,967.4,16.22
121.7,50.45,120,733.0,-14.39,933.8,1.33
123.7166666,49.2,120,288.0,-7.94,985.0,7.78
116.8166666,48.6833333,120,556.7,-13.39,954.2,8.28
121.9166666,48.7666666,120,739.0,-7.44,932.7,4.0
119.9333333,47.1666666,120,997.0,-9.83,904.2,2.89
116.9666666,45.5166666,120,840.0,-10.39,923.4,6.5
101.0666666,41.95,120,941.0,-5.0,913.9,14.0
102.3666666,41.3666666,120,960.0,-4.78,999.9,13.78
104.5,40.75,120,1329.0,-6.67,873.0,9.11
112.0,43.65,120,966.0,-4.44,910.5,9.33
114.15,44.6166666,120,1183.0,-7.94,999.9,6.83
110.1333333,42.5333333,120,1223.0,-11.22,882.1,8.83
115.0,44.0166666,120,1147.7,-7.89,889.8,6.17
106.3833333,41.45,120,1510.0,-8.44,853.1,6.61
112.9,42.4,120,1152.0,-7.61,890.1,7.72
108.5166666,41.5666666,120,1290.0,-8.78,875.1,8.78
110.4333333,41.7,120,1377.0,-10.5,999.9,8.0
114.0,41.9,120,1484.0,-8.89,853.9,4.94
111.824103,40.851422,120,1083.86,-7.39,888.4,9.83
113.0666666,41.0333333,120,1416.0,-10.94,999.9,6.67
105.75,39.7833333,120,1143.0,-6.56,903.8,12.28
107.4,40.7666666,120,1041.0,-4.17,901.9,9.22
107.9833333,39.1,120,1381.0,-5.78,865.0,9.78
109.9833333,39.8333333,120,1459.0,-2.22,855.4,8.78
117.6,44.5833333,120,997.0,-8.0,905.2,4.22
120.9,44.5666666,120,266.0,-5.17,986.4,13.44
119.4,43.9833333,120,485.0,-6.28,962.0,10.0
116.1166666,43.95,120,1004.0,-9.0,905.5,6.56
118.0333333,43.6333333,120,825.4,-9.78,999.9,9.06
122.2666666,43.6,120,180.0,-2.67,995.4,14.72
116.4666666,42.1833333,120,1247.0,-8.39,878.0,5.61
118.8333333,42.3,120,567.0,-5.94,941.8,11.39
120.7,42.3333333,120,401.0,-4.94,969.6,13.78
121.7,50.45,121,733.0,-15.0,933.2,2.83
123.7166666,49.2,121,288.0,-10.39,984.9,7.83
116.8166666,48.6833333,121,556.7,-12.56,953.6,9.5
121.9166666,48.7666666,121,739.0,-9.56,932.8,4.89
119.9333333,47.1666666,121,997.0,-10.44,904.4,2.56
116.9666666,45.5166666,121,840.0,-13.22,922.6,7.0
101.0666666,41.95,121,941.0,-13.67,909.6,17.94
102.3666666,41.3666666,121,960.0,-18.61,999.9,19.11
104.5,40.75,121,1329.0,-15.61,871.6,12.56
112.0,43.65,121,966.0,-10.0,909.3,11.33
114.15,44.6166666,121,1183.0,-12.17,999.9,8.39
110.1333333,42.5333333,121,1223.0,-14.33,881.7,11.89
115.0,44.0166666,121,1147.7,-11.56,888.9,7.22
106.3833333,41.45,121,1510.0,-12.44,852.2,11.94
112.9,42.4,121,1152.0,-11.5,889.1,10.5
108.5166666,41.5666666,121,1290.0,-8.67,874.8,14.06
110.4333333,41.7,121,1377.0,-9.11,999.9,10.61
114.0,41.9,121,1484.0,-11.28,853.6,6.67
111.824103,40.851422,121,1083.86,-8.28,889.9,11.28
113.0666666,41.0333333,121,1416.0,-15.56,999.9,9.22
105.75,39.7833333,121,1143.0,-16.22,903.3,14.56
107.4,40.7666666,121,1041.0,-4.67,901.5,12.83
107.9833333,39.1,121,1381.0,-12.28,866.8,10.78
109.9833333,39.8333333,121,1459.0,-10.39,857.7,12.17
117.6,44.5833333,121,997.0,-11.94,904.1,4.89
120.9,44.5666666,121,266.0,-7.56,985.7,12.5
119.4,43.9833333,121,485.0,-9.0,960.6,11.5
116.1166666,43.95,121,1004.0,-13.44,904.2,7.5
118.0333333,43.6333333,121,825.4,-14.28,999.9,9.39
122.2666666,43.6,121,180.0,-3.22,993.8,13.0
116.4666666,42.1833333,121,1247.0,-11.0,877.6,5.89
118.8333333,42.3,121,567.0,-9.78,940.5,11.39
120.7,42.3333333,121,401.0,-7.78,968.4,12.33
121.7,50.45,122,733.0,-13.94,926.3,6.78
123.7166666,49.2,122,288.0,-11.06,977.6,10.56
116.8166666,48.6833333,122,556.7,-11.78,944.7,15.83
121.9166666,48.7666666,122,739.0,-12.44,926.0,9.72
119.9333333,47.1666666,122,997.0,-11.72,899.1,5.94
116.9666666,45.5166666,122,840.0,-10.61,916.8,11.61
101.0666666,41.95,122,941.0,-15.17,903.8,21.11
102.3666666,41.3666666,122,960.0,-14.94,999.9,21.0
104.5,40.75,122,1329.0,-10.0,863.5,18.67
112.0,43.65,122,966.0,-12.61,903.0,15.56
114.15,44.6166666,122,1183.0,-11.94,999.9,11.83
110.1333333,42.5333333,122,1223.0,-20.11,875.5,16.83
115.0,44.0166666,122,1147.7,-12.11,884.8,12.11
106.3833333,41.45,122,1510.0,-16.22,844.8,17.56
112.9,42.4,122,1152.0,-11.39,884.6,15.22
108.5166666,41.5666666,122,1290.0,-8.39,869.1,16.17
110.4333333,41.7,122,1377.0,-15.11,999.9,16.39
114.0,41.9,122,1484.0,-14.0,850.9,11.0
111.824103,40.851422,122,1083.86,-9.44,885.6,14.39
113.0666666,41.0333333,122,1416.0,-13.61,999.9,13.17
105.75,39.7833333,122,1143.0,-11.89,894.9,20.94
107.4,40.7666666,122,1041.0,-5.28,893.6,18.89
107.9833333,39.1,122,1381.0,-3.78,860.1,16.94
109.9833333,39.8333333,122,1459.0,-9.06,853.1,16.56
117.6,44.5833333,122,997.0,-12.06,900.3,6.94
120.9,44.5666666,122,266.0,-11.22,979.8,14.33
119.4,43.9833333,122,485.0,-10.61,956.6,12.06
116.1166666,43.95,122,1004.0,-13.94,900.3,12.17
118.0333333,43.6333333,122,825.4,-15.11,999.9,10.17
122.2666666,43.6,122,180.0,-8.5,989.3,12.33
116.4666666,42.1833333,122,1247.0,-13.0,875.6,7.67
118.8333333,42.3,122,567.0,-12.17,938.2,11.33
120.7,42.3333333,122,401.0,-13.22,965.8,13.89
121.7,50.45,123,733.0,-12.89,916.5,14.11
123.7166666,49.2,123,288.0,-10.39,969.8,13.72
116.8166666,48.6833333,123,556.7,-5.39,933.2,14.17
121.9166666,48.7666666,123,739.0,-12.5,917.9,13.44
119.9333333,47.1666666,123,997.0,-9.56,890.0,13.33
116.9666666,45.5166666,123,840.0,-7.39,909.0,16.22
101.0666666,41.95,123,941.0,-18.94,907.5,16.11
102.3666666,41.3666666,123,960.0,-17.11,999.9,17.33
104.5,40.75,123,1329.0,-15.56,864.8,17.83
112.0,43.65,123,966.0,-9.0,898.7,16.72
114.15,44.6166666,123,1183.0,-8.67,999.9,13.44
